,Date,Close,Volume,Open,High,Low,MACD,RSI,ROC,CCI,MassIndex,%K,%D,5 day,10 day,20 day
1489,2014/08/14,4.08,26147060.0,4.1,4.17,4.075,-0.0012557177867114078,3.0815125969311765,6.806282722513095,76.63358687401127,24.395050761543292,76.96748123917646,78.89166827015562,3.921568627450984,1.470588235294108,-2.9411764705882377
1490,2014/08/15,4.13,33349190.0,4.12,4.14,4.07,0.004522871093401548,3.2035046512169316,5.62659846547314,71.21439735399852,24.25352135589382,85.1607408984458,81.6227548232454,2.9055690072639253,0.9685230024213084,-5.326876513317185
1491,2014/08/18,4.21,45381080.0,4.14,4.22,4.14,0.015380479234876177,3.5164019917039155,6.045340050377828,92.91712287051882,23.98105838507855,97.77777777777781,86.63533330513309,-0.7125890736342102,-1.1876484560570029,-9.501187648456055
1492,2014/08/19,4.27,23201470.0,4.2,4.3,4.2,0.02849820094987887,3.672769564387508,6.749999999999989,106.15155754407161,23.550175242628878,94.23076923076918,92.38976263566398,-1.873536299765789,-1.873536299765789,-10.538641686182665
1493,2014/08/20,4.28,11986560.0,4.25,4.32,4.22,0.03924857322288844,3.4859806565548865,4.901960784313729,100.70244903332964,23.228705943372294,91.11111111111111,94.37321937321907,-2.803738317757012,-3.037383177570091,-9.345794392523372
1494,2014/08/21,4.24,11937900.0,4.29,4.29,4.21,0.04403306918353245,3.245062198267007,2.9126213592233037,82.88283813527775,22.973022700925345,79.48717948717947,88.27635327635296,-2.358490566037748,-2.122641509433959,-10.141509433962268
1495,2014/08/22,4.25,8364666.0,4.22,4.28,4.21,0.048077525344338845,3.087405286192464,3.6585365853658622,77.0197684836997,22.757937297035557,79.99999999999993,83.53276353276323,-1.8823529411764721,-2.8235294117647083,-11.529411764705888
1496,2014/08/25,4.18,8998241.0,4.27,4.27,4.18,0.04511432119289793,2.873212602734469,1.456310679611641,58.03170818541795,22.648982581214042,57.575757575757414,72.35431235431199,-0.47846889952152094,-2.392344497607647,-11.722488038277508
1497,2014/08/26,4.19,9169418.0,4.17,4.22,4.13,0.04307631997803352,2.741083257002728,1.2077294685990512,39.48110437959091,22.649722427726672,60.60606060606065,66.0606060606057,0.0,-2.625298329355616,-11.694510739856806
1498,2014/08/27,4.16,7304374.0,4.2,4.21,4.15,0.03859553475296096,2.550284840843858,1.960784313725492,31.242089906183082,22.676100880278444,51.51515151515148,56.56565656565622,-0.24038461538461023,-1.9230769230769247,-12.74038461538462
1499,2014/08/28,4.14,10331440.0,4.14,4.19,4.07,0.03304967128883973,2.372443356732461,0.7299270072992544,-3.217542891933338,22.81447403507674,45.45454545454528,52.52525252525217,0.2415458937198231,-4.347826086956515,-13.043478260869556
1500,2014/08/29,4.17,7329811.0,4.15,4.19,4.14,0.030721149528757152,2.411226762340206,2.2058823529411726,16.498399825498037,22.894666072390365,48.2758620689654,48.41518634622042,-0.9592326139088737,-6.235011990407669,-14.868105515587532
1501,2014/09/02,4.16,12588260.0,4.16,4.25,4.15,0.027748989750588038,2.242859166491897,0.7263922518159867,29.49508285578749,23.02271326496653,44.827586206896505,46.185997910135434,-1.9230769230769247,-8.41346153846154,-18.028846153846153
1502,2014/09/03,4.19,9596869.0,4.17,4.23,4.17,0.027497309129508984,2.2910056265138934,-0.4750593824227927,34.93088900817028,23.09618657335506,48.00000000000004,47.034482758620356,-2.625298329355616,-8.830548926014332,-20.04773269689738
1503,2014/09/04,4.15,12790300.0,4.185,4.25,4.15,0.02379588061864002,2.130849358813137,-2.8103044496486937,15.653841138214696,23.203794732353554,32.00000000000003,41.60919540229856,-1.6867469879518138,-6.506024096385553,-18.313253012048197
1504,2014/09/05,4.15,6630243.0,4.17,4.19,4.15,0.02062472288939965,1.9816619926024117,-3.037383177570091,-10.194445096013524,23.09894100144055,32.00000000000003,37.333333333333066,-4.578313253012057,-8.192771084337357,-18.072289156626514
1505,2014/09/08,4.13,8396168.0,4.13,4.18,4.1,0.016309716430427557,1.8427230318415866,-2.5943396226415167,-44.80831664767536,23.010057721177144,23.999999999999844,29.333333333332998,-5.326876513317185,-8.958837772397098,-18.64406779661017
1506,2014/09/09,4.08,8950417.0,4.15,4.16,4.08,0.008754543661372516,1.7133551288226414,-3.9999999999999982,-81.38653431924953,23.00006731194899,3.9999999999999147,19.999999999999627,-6.61764705882353,-9.558823529411768,-19.607843137254907
1507,2014/09/10,4.08,13276840.0,4.08,4.11,4.01,0.0027354818775098266,1.5929220776292539,-2.392344497607647,-121.89991004916108,23.021929048502237,25.000000000000078,17.666666666666305,-6.372549019607848,-9.313725490196076,-19.607843137254907
1508,2014/09/11,4.08,8086371.0,4.03,4.08,4.02,-0.002011480852041281,1.480826816176176,-2.625298329355616,-121.12793833293911,23.021433546010268,25.925925925925984,18.30864197530835,-4.901960784313729,-11.029411764705886,-27.696078431372545
1509,2014/09/12,3.96,14120910.0,4.06,4.11,3.96,-0.015280337909644004,1.3765094522418764,-4.807692307692312,-149.44955067065197,23.156698922226067,0.0,16.975308641975047,-3.787878787878786,-9.090909090909088,-31.313131313131308
1510,2014/09/15,3.91,18257030.0,3.98,4.02,3.9,-0.029490635172328084,1.2794453260710128,-5.555555555555545,-168.06103047555433,23.347894595555815,2.8571428571429225,9.594356261022662,-3.8363171355498813,-9.2071611253197,-29.923273657289002
1511,2014/09/16,3.81,40019180.0,3.89,3.9,3.795,-0.048265191316342104,1.1891431196419688,-8.633093525179854,-183.33735740599715,23.415394798104504,3.296703296703324,2.0512820512817775,-3.1496062992126013,-10.498687664041991,-31.23359580052493
1512,2014/09/17,3.82,24880130.0,3.82,3.88,3.8,-0.061626849932689964,1.1749522274344457,-8.17307692307693,-150.25637140660075,23.529312763471076,5.494505494505474,3.8827838827836025,-3.141361256544494,-12.303664921465963,-31.67539267015707
1513,2014/09/18,3.88,16059280.0,3.88,3.94,3.695,-0.06660676081521233,1.509436777646144,-7.39856801909309,-127.12480652184435,23.86634720239118,33.33333333333333,14.041514041513738,-6.443298969072166,-12.628865979381438,-31.958762886597935
1514,2014/09/19,3.81,22716630.0,3.93,3.94,3.81,-0.07533339457428001,1.4031326792928667,-8.192771084337357,-105.77231819771708,24.165070520722715,20.720720720720752,19.84951984951955,-5.511811023622046,-10.76115485564305,-28.608923884514432
1515,2014/09/22,3.76,14201380.0,3.81,3.83,3.75,-0.0853006045613065,1.3042160508875753,-9.397590361445795,-121.96816415297762,24.392068469709955,11.711711711711699,21.921921921921623,-5.585106382978722,-10.638297872340424,-28.98936170212766
1516,2014/09/23,3.69,16277180.0,3.76,3.79,3.69,-0.09772163113733745,1.2121870142246252,-10.653753026634382,-126.09794791553858,24.58722515796416,0.0,10.810810810810514,-7.588075880758803,-11.111111111111114,-24.932249322493224
1517,2014/09/24,3.7,11694850.0,3.71,3.75,3.69,-0.10554184704576919,1.1963566320708878,-9.313725490196076,-113.3190548772384,24.668682316728404,2.0000000000000444,4.570570570570276,-9.459459459459461,-11.35135135135136,-28.64864864864865
1518,2014/09/25,3.63,17506030.0,3.7,3.72,3.6,-0.11605008632393377,1.11185271003977,-11.029411764705886,-119.11349476771758,24.763658958143424,5.172413793103417,2.3908045977008494,-6.611570247933877,-18.732782369145998,-25.895316804407713
1519,2014/09/26,3.6,12829230.0,3.63,3.67,3.6,-0.12535369161225063,1.0332552505015258,-11.76470588235294,-111.99505395679003,24.817351614057962,0.0,2.3908045977008494,-5.55555555555556,-24.44444444444444,-25.555555555555554
1520,2014/09/29,3.55,26832500.0,3.56,3.66,3.54,-0.13520291294512266,0.9601599399651946,-10.353535353535358,-110.20638887363712,24.93586223941634,1.7543859649122424,2.3089332526715816,-5.352112676056336,-22.816901408450693,-25.07042253521126
1521,2014/09/30,3.41,55675210.0,3.56,3.58,3.4,-0.15254685657691525,0.8921889757629629,-12.787723785166241,-128.2906055696537,25.150500148012767,1.408450704225384,1.0542788897122373,-3.812316715542532,-23.16715542521994,-20.234604105571847
1522,2014/10/01,3.35,33645920.0,3.39,3.42,3.3,-0.1691833154727429,0.8289894884103148,-12.073490813648293,-136.99904970218176,25.32645086975478,6.172839506172869,3.1118920584365264,-2.0895522388059784,-22.089552238805975,-17.313432835820898
1523,2014/10/02,3.39,27631990.0,3.37,3.44,3.28,-0.17709867995838868,1.0507665914652762,-11.256544502617793,-117.6015555571735,25.576631331812703,14.864864864864913,7.482051691754084,-12.979351032448374,-22.123893805309734,-18.879056047197643
1524,2014/10/03,3.4,16754590.0,3.43,3.46,3.37,-0.18048423697753124,1.0464356584866152,-12.371134020618557,-96.62860305443995,25.66621128375488,18.181818181818194,13.073174184285017,-19.999999999999993,-19.999999999999993,-17.647058823529417
1525,2014/10/06,3.36,17862280.0,3.415,3.44,3.3,-0.18427082168509257,0.9724170913942487,-11.811023622047248,-98.1351873034245,25.83771501840047,12.12121212121213,15.055965055964771,-18.452380952380942,-20.535714285714285,-14.583333333333325
1526,2014/10/07,3.28,17538010.0,3.35,3.38,3.28,-0.19151933310343683,0.9035863440121261,-12.76595744680851,-101.86833950549902,25.914697433314462,0.0,10.1010101010098,-20.121951219512187,-15.548780487804873,-13.719512195121943
1527,2014/10/08,3.28,27327850.0,3.3,3.3052,3.18,-0.1950158097633543,0.8395863471240546,-11.111111111111114,-106.02239671528696,26.03332451387883,13.157894736842064,8.426368952684426,-20.426829268292682,-19.512195121951212,-14.634146341463413
1528,2014/10/09,2.95,69483640.0,3.03,3.2,2.94,-0.22185759848820918,0.7800837134976604,-20.27027027027027,-143.14334197757094,26.27556288153139,1.1235955056180034,4.760496747486383,-10.508474576271187,-8.813559322033905,-6.440677966101707
1529,2014/10/10,2.72,40991890.0,2.95,2.95,2.71,-0.2587067765662212,0.7247672905045448,-25.06887052341597,-164.2275565118206,26.654715129458804,0.9259259259259472,5.0691387227950315,0.0,-1.4705882352941189,2.205882352941162
1530,2014/10/13,2.74,38102460.0,2.78,2.845,2.73,-0.2830335482619146,0.8140868524019851,-23.888888888888886,-142.2914417721405,26.885362227746295,2.8846153846154086,1.6447122720528131,-2.5547445255474552,-2.9197080291970825,0.7299270072992544
1531,2014/10/14,2.62,39925880.0,2.61,2.75,2.6,-0.3084401808068371,0.7563776179977566,-26.19718309859154,-138.50346583298062,27.05513380070738,1.785714285714287,1.8654185320849075,5.725190839694653,3.8167938931297747,4.198473282442743
1532,2014/10/15,2.61,36155290.0,2.62,2.705,2.54,-0.32562839512771014,0.7027303091960277,-23.46041055718476,-125.09940634803849,27.15694498509715,6.194690265486712,3.621673311938496,1.1494252873563313,6.130268199233722,3.8314176245210767
1533,2014/10/16,2.64,38604690.0,2.56,2.715,2.54,-0.3329909175144037,0.8639105631136772,-21.19402985074627,-108.58752079364154,27.299436011249654,8.928571428571436,5.636325326590505,1.8939393939393872,4.166666666666662,0.7575757575757582
1534,2014/10/17,2.72,75804630.0,2.67,2.86,2.66,-0.32858274083714756,1.3618203535585707,-19.764011799410028,-81.67903258073177,27.313915843743782,17.30769230769232,10.810318000583182,-1.4705882352941189,2.9411764705882213,-4.044117647058835
1535,2014/10/20,2.67,28699850.0,2.791,2.795,2.6,-0.325373112490726,1.265778730617555,-21.470588235294116,-82.83854681330992,27.30107571346032,14.130434782608686,13.455566172957175,-0.37453183520598454,7.490636704119858,0.0
1536,2014/10/21,2.77,24021120.0,2.695,2.78,2.68,-0.3111732827322391,1.869118469461469,-17.559523809523807,-67.11020568757598,27.204727819247985,25.0,18.812709030100027,-1.8050541516245424,2.1660649819494604,-4.332129963898921
1537,2014/10/22,2.64,23005310.0,2.79,2.795,2.64,-0.30687229608120514,1.737930291361522,-19.512195121951212,-69.38470214791475,27.15861278857214,10.869565217391315,16.66666666666636,4.92424242424242,6.060606060606049,-0.3787878787878875
1538,2014/10/23,2.69,23730660.0,2.68,2.71,2.6497,-0.29601685302320124,1.9602824934907375,-17.987804878048777,-64.77544822765343,26.776734762607116,16.666666666666657,17.51207729468568,2.2304832713754665,2.6022304832713696,0.0
1539,2014/10/24,2.68,11945350.0,2.69,2.73,2.67,-0.2849361856356123,1.822814623666872,-9.152542372881356,-57.53858744339405,26.38804858933838,16.666666666666686,14.73429951690791,4.477611940298495,3.731343283582076,3.358208955223875
1540,2014/10/27,2.66,13296570.0,2.68,2.71,2.65,-0.2746030566494886,1.6948202527915726,-2.2058823529411784,-56.2851129325254,26.072635331102994,15.682174594877168,16.33850264273653,7.894736842105261,3.759398496240588,6.390977443609019
1541,2014/10/28,2.72,22875480.0,2.69,2.77,2.67,-0.2585915959720473,1.9890973252416728,-0.7299270072992706,-41.681020783164634,25.82640775709099,27.272727272727295,19.873856178090076,4.044117647058819,0.36764705882352156,4.044117647058819
1542,2014/10/29,2.77,15600870.0,2.75,2.81,2.73,-0.23911148750998334,2.1924983511916025,5.725190839694653,-25.81447149591825,25.666647661719896,56.09756097560973,33.01748761440442,1.0830324909747222,-2.1660649819494604,2.5270758122743624
1543,2014/10/30,2.75,13287070.0,2.79,2.79,2.7,-0.2227198186293351,2.039084675956474,5.363984674329507,-26.073540749518855,25.489587416697578,65.62500000000003,49.66509608277871,0.3636363636363559,-3.2727272727272676,1.4545454545454557
1544,2014/10/31,2.8,14693080.0,2.79,2.83,2.75,-0.20335062143077165,2.238724449479136,6.060606060606049,-7.549767452940384,25.369397260802376,81.24999999999997,67.65752032520294,-0.714285714285715,-6.785714285714284,-4.64285714285714
1545,2014/11/03,2.87,11733620.0,2.81,2.9,2.81,-0.1802738928970733,2.5592047777435596,5.514705882352938,23.07931294762087,25.227170373696875,91.66666666666671,79.51388888888859,-3.832752613240429,-6.968641114982585,-6.6202090592334475
1546,2014/11/04,2.83,12524310.0,2.9,2.905,2.75,-0.16333031478210103,2.3807564674233532,5.992509363295886,26.57720797598748,25.08402032124209,79.4520547945206,84.12290715372879,-3.5335689045936425,-6.3604240282685565,-3.1802120141342707
1547,2014/11/05,2.8,9633141.0,2.85,2.87,2.77,-0.15058727990818133,2.214468226573345,1.0830324909747222,46.7083028015875,24.958826193174,65.57377049180324,78.89749731766321,-3.214285714285709,-6.071428571428569,-3.9285714285714244
1548,2014/11/06,2.76,8929950.0,2.78,2.8,2.75,-0.1420782095094335,2.0595496441380874,4.5454545454545325,35.36108141996319,24.71855435779343,52.45901639344257,65.82828055992182,-3.623188405797089,-2.5362318840579654,-3.623188405797089
1549,2014/11/07,2.78,7292980.0,2.77,2.8,2.76,-0.13219699242198812,2.052501577434029,3.345724907063192,46.42032609640993,24.489870446373267,52.830188679245225,56.954325188163374,-6.115107913669063,-0.35971223021581966,-7.1942446043165384
1550,2014/11/10,2.76,12591390.0,2.78,2.81,2.75,-0.1245442212859893,1.908692603745905,2.9850746268656576,39.57880894734099,24.233918349045787,45.283018867924454,50.1907413135371,-3.2608695652173862,2.5362318840579814,-6.1594202898550705
1551,2014/11/11,2.73,8113460.0,2.78,2.79,2.72,-0.11952231545253156,1.7747770633741737,2.631578947368415,8.479715358117634,24.040034696208366,31.453192322757513,43.18879995664208,-2.9304029304029333,3.663003663003666,-9.157509157509157
1552,2014/11/12,2.71,15858140.0,2.73,2.75,2.65,-0.11582113777158876,1.6500991003013752,-0.3676470588235379,-45.63444219821235,23.91319791389231,23.529411764705912,33.42187431846231,-2.9520295202952056,4.797047970479701,-8.1180811808118
1553,2014/11/13,2.66,10908430.0,2.71,2.74,2.65,-0.1155900596708892,1.534042966650631,-3.9711191335740024,-77.41465690133967,23.645285019883676,3.9215686274510726,19.634724238304514,1.1278195488721732,4.887218045112777,-5.263157894736847
1554,2014/11/14,2.61,12345720.0,2.675,2.7,2.61,-0.11808035392622784,1.4260310353756296,-5.090909090909095,-114.20842811618981,23.341613085494973,0.0,9.150326797385343,6.130268199233722,2.2988505747126458,-5.363984674329489
1555,2014/11/17,2.67,12591610.0,2.62,2.69,2.61,-0.11389946932370121,1.7410497284351152,-4.64285714285714,-90.47727124225038,23.157237592820735,20.33898305084748,8.086850559432534,5.992509363295886,0.3745318352060012,-6.3670411985018704
1556,2014/11/18,2.65,14956310.0,2.69,2.73,2.63,-0.11092128942914448,1.6187020626801853,-7.6655052264808425,-69.50128291781114,23.04941792040326,13.559322033898322,11.299435028248284,6.792452830188686,3.3962264150943513,-3.7735849056603805
1557,2014/11/19,2.63,10318360.0,2.68,2.68,2.61,-0.10891933891997185,1.504820383816778,-7.067137809187285,-94.49738830221565,22.922517864115243,6.779661016949161,13.559322033898006,7.984790874524713,2.281368821292778,-3.041825095057037
1558,2014/11/20,2.69,15043310.0,2.6,2.72,2.59,-0.10132328836241422,1.8137487230949745,-3.9285714285714244,-65.5676296824331,22.887944661994553,31.74603174603178,17.36167159895944,3.7174721189591113,-1.1152416356877253,-4.460966542750933
1559,2014/11/21,2.77,11310550.0,2.72,2.77,2.71,-0.08783551896988495,2.235612625672914,0.3623188405797185,16.072862721514145,22.760841913164928,57.14285714285721,31.88951663527907,-3.610108303249101,-6.859205776173283,-3.9711191335740024
1560,2014/11/24,2.83,12292640.0,2.8,2.85,2.8,-0.07148087891625199,2.488463565163201,1.7985611510791464,84.6018676947563,22.566663707045812,85.71428571428571,58.201058201057926,-5.300353356890456,-8.480565371024742,-5.653710247349828
1561,2014/11/25,2.83,11071560.0,2.84,2.86,2.76,-0.057852817576041105,2.3148307190113826,2.5362318840579814,67.9587009725177,22.52598264339628,88.88888888888896,77.248677248677,-3.1802120141342707,-12.367491166077741,-6.3604240282685565
1562,2014/11/26,2.84,10553450.0,2.81,2.84,2.8,-0.04571854937415454,2.2213837634860454,4.029304029304025,72.64964242956225,22.413924095513632,92.59259259259258,89.06525573192211,-5.281690140845067,-12.32394366197182,-6.69014084507042
1563,2014/11/28,2.79,5665011.0,2.85,2.85,2.77,-0.039679238966703334,2.0659916091055948,2.9520295202952056,47.315913220199306,22.43543594420772,74.07407407407413,85.18518518518492,-4.659498207885301,-9.67741935483871,-4.659498207885301
1564,2014/12/01,2.67,16013070.0,2.77,2.79,2.64,-0.04406805002677183,1.9212559932845323,0.3759398496240521,-44.22918770831036,22.685028324777026,29.629629629629655,65.43209876543182,-3.3707865168539275,-7.490636704119841,-1.4981273408239715
1565,2014/12/02,2.68,12437740.0,2.69,2.71,2.61,-0.046206656412560054,1.8553260078878395,2.681992337164762,-68.97481158728014,22.979994066778787,33.33333333333344,45.679012345678764,-3.358208955223892,-6.716417910447767,-0.3731343283582175
1566,2014/12/03,2.74,18256490.0,2.71,2.82,2.69,-0.04256930635683798,2.137265361065161,2.621722846441958,16.046141859448426,23.30224208284059,55.55555555555568,39.50617283950595,-9.489051094890518,-6.93430656934308,-1.8248175182481847
1567,2014/12/04,2.69,15538960.0,2.75,2.75,2.66,-0.04322301436039622,1.9876379136055817,1.5094339622641524,-29.947760326938447,23.58294176950986,37.03703703703707,41.97530864197509,-7.434944237918206,-5.204460966542756,-1.1152416356877253
1568,2014/12/05,2.66,9445695.0,2.69,2.7,2.66,-0.04563577117959072,1.8482878676630605,1.1406844106463974,-52.597379685716966,23.727847999755095,25.92592592592603,39.50617283950596,-5.263157894736847,-3.3834586466165524,-1.1278195488721898
1569,2014/12/08,2.58,25392300.0,2.65,2.68,2.52,-0.053387808332183706,1.7185361267394086,-4.0892193308550135,-117.59713866602574,24.006770056125763,17.647058823529434,26.87000726216387,-4.263565891472863,3.1007751937984525,0.0
1570,2014/12/09,2.59,22918520.0,2.55,2.59,2.49,-0.05805521284396242,1.6668605526861455,-6.498194945848382,-129.5775928143074,24.24059879401181,27.027027027026957,23.53333725882717,-3.4749034749034693,3.0888030888030915,0.7722007722007729
1571,2014/12/10,2.48,17683630.0,2.58,2.58,2.46,-0.06982534215838676,1.549644113668407,-12.367491166077741,-142.318338563116,24.37288055598224,5.000000000000006,16.558028616851825,2.822580645161284,6.854838709677416,6.04838709677419
1572,2014/12/11,2.49,10149260.0,2.51,2.54,2.46,-0.07745350225192915,1.5098864297927719,-12.01413427561837,-127.03662729507201,24.447510567644983,7.500000000000064,13.17567567567537,2.4096385542168517,6.425702811244967,5.622489959839344
1573,2014/12/12,2.52,21209540.0,2.46,2.55,2.35,-0.0801541575702096,1.6114246326959005,-11.26760563380281,-122.50747881371927,24.748463921120322,33.33333333333333,15.277777777777493,1.984126984126977,5.55555555555556,5.55555555555556
1574,2014/12/15,2.47,19624310.0,2.52,2.6,2.46,-0.08534522190709337,1.4980471518472172,-11.469534050179206,-90.85655225207634,25.10291537708174,23.529411764705912,21.454248366012795,7.69230769230769,6.477732793522255,6.477732793522255
1575,2014/12/16,2.5,17049330.0,2.44,2.53,2.42,-0.08604653759089587,1.6004537689325247,-6.3670411985018704,-95.53076599417867,25.40788441174012,29.999999999999982,28.954248366012774,6.799999999999998,6.799999999999998,0.8000000000000007
1576,2014/12/17,2.55,12521260.0,2.5,2.57,2.46,-0.08162681013414952,1.83321587678995,-4.850746268656729,-65.69508515418005,25.656086979876537,39.99999999999994,31.176470588234977,3.921568627450984,5.490196078431378,-6.274509803921557
1577,2014/12/18,2.55,12396250.0,2.58,2.59,2.54,-0.07723384064371697,1.7045038309370426,-6.93430656934308,-44.96477931336542,25.71815830275572,42.553191489361666,37.51773049645357,3.921568627450984,4.3137254901960915,-12.156862745098024
1578,2014/12/19,2.57,14681910.0,2.53,2.57,2.51,-0.07131645610683979,1.722854005730568,-4.460966542750933,-46.58493302373388,25.686032829718837,46.80851063829785,43.12056737588619,3.5019455252918408,2.3346303501945544,-4.669260700389092
1579,2014/12/22,2.66,15029630.0,2.55,2.68,2.52,-0.05868811829467857,2.2202796370864064,0.0,-6.455070548984193,25.74445860202059,65.9574468085107,51.77304964538977,-1.1278195488721898,-3.0075187969924837,-7.1428571428571415
1580,2014/12/23,2.67,8276449.0,2.69,2.72,2.66,-0.04732759017068178,2.1334242791179605,3.48837209302325,33.62858994973016,25.726300684421147,79.99999999999999,64.25531914893588,0.0,-2.247191011235957,-8.239700374531827
1581,2014/12/24,2.65,4624005.0,2.63,2.7,2.63,-0.03948298733654543,1.9840602894615103,2.316602316602319,26.716321267008677,25.635757081827066,81.08108108108101,75.67950929653028,1.5094339622641524,-0.7547169811320762,-1.5094339622641524
1582,2014/12/26,2.65,4025955.0,2.65,2.685,2.65,-0.03288698241137844,1.8449563435120808,6.854838709677416,36.71383056065945,25.497052212957712,81.08108108108101,80.72072072072038,0.3773584905660465,-0.7547169811320762,1.8867924528301987
1583,2014/12/29,2.66,8526993.0,2.64,2.66,2.63,-0.026546671060761806,1.7843849562383554,6.827309236947787,38.25257070881561,25.20451393253087,83.78378378378378,81.98198198198163,-1.1278195488721898,0.0,-1.1278195488721898
1584,2014/12/30,2.63,7779228.0,2.64,2.695,2.63,-0.023669826885084788,1.659043439474999,4.36507936507936,42.59359066596867,25.009041096078665,75.6756756756756,80.18018018017985,-1.9011406844106398,0.0,-0.7604562737642593
1585,2014/12/31,2.67,11176420.0,2.64,2.7,2.64,-0.017955264332801146,1.8185598647899468,8.097165991902823,57.09208977978582,24.893294628030443,86.48648648648641,81.98198198198165,-2.247191011235957,-5.6179775280898845,-3.745318352059929
1586,2015/01/02,2.69,8308172.0,2.7,2.73,2.64,-0.011677982967531975,1.828732437303529,7.599999999999999,77.68427219026104,24.79997316011143,89.4736842105263,83.8786154575625,-2.2304832713754665,-11.152416356877318,-0.7434944237918222
1587,2015/01/05,2.66,8836156.0,2.67,2.7,2.64,-0.009019964997961871,1.7003297261563688,4.3137254901960915,63.6758706624318,24.781125998605777,77.41935483870974,84.45984184524053,-1.1278195488721898,-15.789473684210522,3.759398496240588
1588,2015/01/06,2.63,13916650.0,2.65,2.66,2.55,-0.009227843056015317,1.580797515006509,3.137254901960787,20.136534586393378,24.837319908339758,67.74193548387095,78.21165817770203,1.1406844106463974,-6.844106463878316,8.365019011406853
1589,2015/01/07,2.58,12373330.0,2.63,2.65,2.54,-0.01327415386439279,1.4695427278577426,0.3891050583657678,-0.751381314933277,24.802520615248287,44.44444444444448,63.20191158900809,1.937984496124024,-4.263565891472863,28.294573643410853
1590,2015/01/08,2.61,11128830.0,2.59,2.645,2.56,-0.0138999055932989,1.5740409351770666,-1.8796992481203108,10.650168623243154,24.75919288760019,45.45454545454545,52.54697512761999,-3.44827586206896,-6.130268199233705,16.091954022988503
1591,2015/01/09,2.63,8907568.0,2.63,2.64,2.58,-0.012636321841379416,1.601766622694143,-1.4981273408239715,16.871350421605353,24.610277239597202,54.54545454545454,48.14814814814785,-9.125475285171095,-0.7604562737642593,15.589353612167306
1592,2015/01/12,2.63,9970828.0,2.62,2.64,2.55,-0.01150233090364905,1.4890583810831828,-0.7547169811320762,2.419176670913307,24.53167861927404,52.38095238095233,50.793650793650464,-14.82889733840303,2.6615969581749157,15.589353612167306
1593,2015/01/13,2.66,17886250.0,2.64,2.68,2.6,-0.008089633378034922,1.59212445439438,0.3773584905660465,37.769577923634984,24.56864103633155,63.15789473684218,56.694767221082714,-7.894736842105261,-1.1278195488721898,15.413533834586454
1594,2015/01/14,2.63,9986012.0,2.6,2.66,2.58,-0.007716840349385468,1.4800844781463809,-1.1278195488721898,5.817267852928723,24.46643490413934,47.36842105263152,54.30242272347504,-6.083650190114057,-0.7604562737642593,18.631178707224343
1595,2015/01/15,2.52,17718760.0,2.62,2.65,2.49,-0.01611175361355599,1.3758186781861355,-4.182509505703417,-97.45908393399755,24.538053127989627,12.49999999999993,41.00877192982424,-2.7777777777777715,1.984126984126977,24.999999999999993
1596,2015/01/16,2.39,30172610.0,2.52,2.53,2.39,-0.03287572550299389,1.278802630133029,-10.486891385767782,-203.2724685218686,24.63710709367187,0.0,19.95614035087685,9.205020920502081,11.71548117154811,30.125523012552293
1597,2015/01/20,2.24,56671860.0,2.39,2.43,2.19,-0.05760105133656479,1.188545238535724,-16.728624535315976,-224.02667664966285,24.965276949087905,9.259259259259307,7.253086419752781,20.53571428571428,23.214285714285694,37.499999999999986
1598,2015/01/21,2.45,46522910.0,2.18,2.45,2.14,-0.059564186376125594,2.5501878159931834,-7.894736842105261,-149.53645606068446,25.28904519303187,52.54237288135596,20.60054404687146,7.346938775510193,16.326530612244895,24.693877551020403
1599,2015/01/22,2.47,36166280.0,2.42,2.5,2.37,-0.058828019397136,2.5083226911583836,-6.083650190114057,-80.44726475931618,25.440957462983697,55.93220338983053,39.244611843481636,5.668016194331971,34.0080971659919,23.886639676113354
1600,2015/01/23,2.45,11104020.0,2.48,2.5,2.43,-0.05917628721249013,2.333337329625664,-5.038759689922476,-65.74943683590004,25.462759745349896,55.35714285714286,54.61057304277616,4.897959183673455,23.673469387755087,24.897959183673464
1601,2015/01/26,2.61,36557460.0,2.44,2.64,2.44,-0.046011240205004356,3.2519824709528677,0.0,-3.370767803111296,25.563638406694146,87.037037037037,66.10879442800318,2.2988505747126458,16.47509578544062,19.157088122605366
1602,2015/01/27,2.7,51802420.0,2.58,2.84,2.56,-0.02799291288911121,3.6275143209038276,2.6615969581749157,74.34835151764615,25.878256749542405,80.00000000000004,74.13139329805968,2.2222222222222077,12.592592592592586,14.814814814814811
1603,2015/01/28,2.63,24777570.0,2.71,2.75,2.6,-0.019141027808122324,3.3771566437601024,0.0,50.83921720487819,26.157019995042944,70.0,79.01234567901206,8.365019011406853,16.730038022813687,17.110266159695826
1604,2015/01/29,2.61,17790200.0,2.63,2.69,2.51,-0.013583100433465223,3.1435141260741233,-1.8796992481203108,19.891172940459125,26.286449315515867,67.14285714285714,72.38095238095211,26.81992337164752,19.54022988505748,19.157088122605366
1605,2015/01/30,2.57,12908080.0,2.56,2.6,2.51,-0.012264688952654978,2.925546328647812,-2.281368821292778,-2.127049594939548,26.3749568370963,61.42857142857141,66.19047619047588,17.898832684824903,22.56809338521401,24.902723735408568
